"","Ha1","Ha2","Ha3","Ctr1","Ctr2","Ctr3"
"PITA_35047",3.27505124350491,3.54999800652981,3.24730381147568,3.62064468885588,3.44108887300899,4.97248898968104
"PITA_32090",14.0827203470711,15.3017155453871,13.6780372665188,12.9438047626598,16.3205929405569,11.022350593793
"PITA_13396",8.35138067093753,10.8948214683156,9.74191143442704,8.59903113603271,8.94683106982338,5.88411197112257
"PITA_35740",13.3458338172825,17.1379214108336,12.2019900794844,16.2023849826301,19.4667313387366,16.3263388494528
"PITA_38405",1.39189677848959,0.244827448726194,1.37764404123211,2.17238681331353,0.294950474829342,0.248624449484052
"PITA_00268",45.9325936901564,42.7223898027208,56.7786151279233,40.6417366324072,45.8156404234912,62.9019857194652
"PITA_26074",4.6669480219945,5.38620387197626,4.4281415611032,3.16806410274889,4.32594029749702,4.47524009071294
"PITA_19783",3.19317496241729,2.81551566035123,1.18083774962752,2.8965157510847,1.86801967391917,1.65749632989368
"PITA_08653",9.41577232507663,13.7103371286669,14.0716498497279,7.42232161215455,18.1886126144761,15.6633403174953
"PITA_20224",3.02942240024205,2.69310193598813,4.03452897789403,4.43528974384845,1.86801967391917,3.31499265978736
"PITA_09684",37.990594424657,38.3154957256493,32.866650697966,38.7408981707579,30.6748493822516,15.6633403174953
"PITA_38758",26.2004099480393,43.5792858732625,48.2175414431237,24.0772871808916,41.4897001259941,44.9181505401187
"PITA_41068",16.3752562175246,13.5879234043038,15.9413096199715,16.2023849826301,15.534058341012,11.3538498597717
"PITA_46144",9.41577232507663,13.2206822312145,11.2179586214614,9.59470842546808,9.14346471970961,13.5085950886335
"PITA_23268",3.19317496241729,3.42758428216671,3.93612583209173,3.62064468885588,3.04782157323654,4.47524009071294
"PITA_37334",145.494151492706,158.403359325847,163.939640906621,126.36049964107,103.822567139928,124.809473640994
"PITA_49988",5.32195827069549,0.856896070541678,8.16746110159035,5.61199926772661,5.6040590217575,0.331499265978736
"PITA_16337",5.7313396761336,6.48792739124414,4.72335099851008,1.44825787554235,3.34277204806588,3.72936674226078
"PITA_49897",15.1471120012102,13.955164577393,14.2684561413325,8.6895472532541,13.764355492036,15.8290899504846
"PITA_03032",15.9658748120865,12.1189587119466,14.4652624329371,11.4955468871174,13.1744545423773,13.0942210061601
"PITA_20667",5.32195827069549,4.77413525016078,3.93612583209173,6.15509597105499,5.11247489704193,5.38686307215446
"PITA_43032",65.2553960268354,50.8016956106852,55.8929868157026,55.4863798567163,93.9908846456171,58.0123715462788
"PITA_03818",20.9603279584314,17.8724037570122,17.9093725360174,20.0040619059287,27.1354436842995,6.46423568658535
"PITA_15179",7.28698901679843,4.89654897452388,0,5.34045091606242,13.2727713673204,0
"PITA_35021",51.0907993986767,49.3327309183281,61.8955787096425,34.4866406613522,34.1159382552606,36.6306688906503
"PITA_19249",12.1995658820558,13.0982685068514,14.5636655787394,11.1334824182318,12.2896031178893,11.3538498597717
"PITA_23012",5.32195827069549,3.42758428216671,3.05049751987109,2.8059996338633,3.53940569795211,3.89511637525015
"PITA_50306",3.02942240024205,6.97758228869652,2.65688493666192,4.25425750940566,2.85118792335031,4.47524009071294
"PITA_15430",165.963221764612,151.180949588425,167.482154155503,109.071921251783,117.291972157135,168.235877484209
"PITA_08820",53.7108403934806,56.799968104477,58.7466780439691,53.585541395067,63.5126689132517,64.6423568658535
"PITA_28449",134.768358670227,123.637861606728,132.745843687294,140.571530044829,155.143949760234,168.981750832661
"PITA_01744",0.57313396761336,1.10172351926787,0.196806291604587,5.8835476193908,3.04782157323654,3.14924302679799
"PITA_35648",47.7338718740841,48.5982485721495,47.7255257141123,49.0597355339971,44.6358385241738,55.7747515009223
